date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:37:23	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:23%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/8th%20Standard_IT.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/8th%20Standard_IT.147.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:26	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:25%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/First%20language_Gujarati%205%20STD.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/First%20language_Gujarati%205%20STD.148.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:28	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:28%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Mathematic_%20Gujarati%205%20STD.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Mathematic_%20Gujarati%205%20STD.149.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:30%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Buddhimatha%20Exa_%20Gujarati%205%20STD.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Buddhimatha%20Exa_%20Gujarati%205%20STD.14a.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:33	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:32%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/First%20language_Gujarati%208%20STD.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/First%20language_Gujarati%208%20STD.14b.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:35	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:35%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Mathematic_%20Gujarati%208%20STD.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Mathematic_%20Gujarati%208%20STD.14c.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:38%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Buddhimatha%20Exa_%20Gujarati%208%20STD.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Buddhimatha%20Exa_%20Gujarati%208%20STD.14d.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:40%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%205%20STD_First%20language%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%205%20STD_First%20language%20(13-07-2016).14e.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:43%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%205%20STD_Maths%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%205%20STD_Maths%20(13-07-2016).14f.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:46%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%205%20STD_Intelligence%20Test%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%205%20STD_Intelligence%20Test%20(13-07-2016).150.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:48%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%208%20STD_First%20language%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%208%20STD_First%20language%20(13-07-2016).151.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:51%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%208%20STD_Maths%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%208%20STD_Maths%20(13-07-2016).152.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:54	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:54%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%208%20STD_Intelligence%20Test%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Kannada%208%20STD_Intelligence%20Test%20(13-07-2016).153.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:37:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:07:57%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%205%20STD_First%20language%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%205%20STD_First%20language%20(13-07-2016).154.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:00%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%205%20STD_Mathematics%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%205%20STD_Mathematics%20(13-07-2016).155.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:02%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%205%20STD_Intelligence%20Test%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%205%20STD_Intelligence%20Test%20(13-07-2016).156.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:05%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%208%20STD_First%20language%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%208%20STD_First%20language%20(13-07-2016).157.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:07%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%208%20STD_Mathematics%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%208%20STD_Mathematics%20(13-07-2016).158.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:10	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:10%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%208%20STD_Intelligence%20Test%20(13-07-2016).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Balbarthi%20Telugu%208%20STD_Intelligence%20Test%20(13-07-2016).159.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:13	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:12%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%205th%20Sindhi.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%205th%20Sindhi.15a.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:15	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:15%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%205th%20Maths.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%205th%20Maths.15b.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:17%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%205th%20IQ.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%205th%20IQ.15c.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:21	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:21%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%208th%20Sindhi.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%208th%20Sindhi.15d.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:24	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:24%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%208th%20Maths.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%208th%20Maths.15e.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:27	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:27%20GMT	https://www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%208th%20Intelligence.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/Scholarship_syllabus_2016/Std%208th%20Intelligence.15f.delayed	(from https://www.mscepune.in/GCC/scholarship_syllabus.aspx)
00:38:32	235411/235411	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2019:08:30%20GMT	https://www.mscepune.in/gcc/FRMRIMCSeatNo_Dec2023.aspx	/home/paresh/websites/mst/www.mscepune.in/gcc/FRMRIMCSeatNo_Dec2023.html	(from https://www.mscepune.in/gcc/RIMC_SeatNo_Dec2023.aspx)
00:38:33	62363/62363	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2019:08:32%20GMT	https://www.mscepune.in/gcc/FRMRIMCSeatNo_GirlsDec2023.aspx	/home/paresh/websites/mst/www.mscepune.in/gcc/FRMRIMCSeatNo_GirlsDec2023.html	(from https://www.mscepune.in/gcc/RIMC_SeatNo_Dec2023.aspx)
00:38:36	0/-1	---M--	500	error ('')			https://www.mscepune.in/msce/FeedBack.aspx	/home/paresh/websites/mst/www.mscepune.in/msce/FeedBack.html	(from https://www.mscepune.in/msce/HomePageNew.aspx)
00:38:36	0/-1	---M--	500	error ('')			https://www.mscepune.in/msce/ContactUs.aspx	/home/paresh/websites/mst/www.mscepune.in/msce/ContactUs.html	(from https://www.mscepune.in/msce/HomePageNew.aspx)
00:38:36	0/-1	---M--	500	error ('')			https://www.mscepune.in/msce/FeedBack.aspx	/home/paresh/websites/mst/www.mscepune.in/msce/FeedBack.html	(from https://www.mscepune.in/msce/HomePageNew.aspx)
00:38:36	0/-1	---M--	500	error ('')			https://www.mscepune.in/msce/ContactUs.aspx	/home/paresh/websites/mst/www.mscepune.in/msce/ContactUs.html	(from https://www.mscepune.in/msce/HomePageNew.aspx)
00:38:36	86004/86004	---M--	200	added ('OK')	application/pdf	etag:%220b7f5193c1cda1:0%22	https://www.mscepune.in/gcc/RIMC_Dec2023Rejectedlist.pdf	/home/paresh/websites/mst/www.mscepune.in/gcc/RIMC_Dec2023Rejectedlist.pdf	(from https://www.mscepune.in/gcc/RIMC_SeatNo_Dec2023.aspx)
00:38:40	101894/101894	U--MCZ	200	updated ('OK')	text/css	etag:%2230568e42215ed91:0%22	https://www.mscepune.in/fontawesome-free-6.2.1-web/css/all.min.css	/home/paresh/websites/mst/www.mscepune.in/fontawesome-free-6.2.1-web/css/all.min.css	(from https://www.mscepune.in/)
00:38:42	139880/139880	U--MCZ	200	updated ('OK')	text/css	etag:%224af38842215ed91:0%22	https://www.mscepune.in/fontawesome-free-6.2.1-web/css/all.css	/home/paresh/websites/mst/www.mscepune.in/fontawesome-free-6.2.1-web/css/all.css	(from https://www.mscepune.in/)
00:38:42	237950/237950	U--MCZ	200	updated ('OK')	text/css	etag:%223e6fa053215ed91:0%22	https://www.mscepune.in/Bootstrap5.3/Content/bootstrap.css	/home/paresh/websites/mst/www.mscepune.in/Bootstrap5.3/Content/bootstrap.css	(from https://www.mscepune.in/)
00:38:42	194901/194901	U--MCZ	200	updated ('OK')	text/css	etag:%228e32ad53215ed91:0%22	https://www.mscepune.in/Bootstrap5.3/Content/bootstrap.min.css	/home/paresh/websites/mst/www.mscepune.in/Bootstrap5.3/Content/bootstrap.min.css	(from https://www.mscepune.in/)
00:38:43	531/531	U-----	200	untouched ('OK')	text/css	etag:%22844f3114668d91:0%22	https://www.mscepune.in/Bootstrap5.3/Content/CustomStyle.css	/home/paresh/websites/mst/www.mscepune.in/Bootstrap5.3/Content/CustomStyle.css	(from https://www.mscepune.in/)
00:38:43	1622765/1622765	URF---	200	untouched ('OK%20(cached)')	application/x-javascript		https://www.mscepune.in/fontawesome-free-6.2.1-web/js/all.js	/home/paresh/websites/mst/www.mscepune.in/fontawesome-free-6.2.1-web/js/all.js	(from https://www.mscepune.in/)
00:38:43	1524833/1524833	URF---	200	untouched ('OK%20(cached)')	application/x-javascript		https://www.mscepune.in/fontawesome-free-6.2.1-web/js/all.min.js	/home/paresh/websites/mst/www.mscepune.in/fontawesome-free-6.2.1-web/js/all.min.js	(from https://www.mscepune.in/)
00:38:43	60404/60404	URF---	200	untouched ('OK%20(cached)')	application/x-javascript		https://www.mscepune.in/Bootstrap5.3/Scripts/bootstrap.min.js	/home/paresh/websites/mst/www.mscepune.in/Bootstrap5.3/Scripts/bootstrap.min.js	(from https://www.mscepune.in/)
00:38:43	145543/145543	URF---	200	untouched ('OK%20(cached)')	application/x-javascript		https://www.mscepune.in/Bootstrap5.3/Scripts/bootstrap.js	/home/paresh/websites/mst/www.mscepune.in/Bootstrap5.3/Scripts/bootstrap.js	(from https://www.mscepune.in/)
00:38:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:44%20GMT	https://www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-brands-400.woff2	/home/paresh/websites/mst/www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-brands-400.163.delayed	(from https://www.mscepune.in/fontawesome-free-6.2.1-web/css/all.css)
00:38:45	103431/103431	URF---	200	untouched ('OK%20(cached)')	image/png		https://www.mscepune.in/Assests/mscemain.png	/home/paresh/websites/mst/www.mscepune.in/Assests/mscemain.png	(from https://www.mscepune.in/)
00:38:45	25880/25880	URF---	200	untouched ('OK%20(cached)')	image/png		https://www.mscepune.in/Assests/bg.png	/home/paresh/websites/mst/www.mscepune.in/Assests/bg.png	(from https://www.mscepune.in/)
00:38:46	7687/7687	URF---	200	untouched ('OK%20(cached)')	image/png		https://www.mscepune.in/Assests/114.png	/home/paresh/websites/mst/www.mscepune.in/Assests/114.png	(from https://www.mscepune.in/)
00:38:46	11099/11099	URF---	200	untouched ('OK%20(cached)')	image/gif		https://www.mscepune.in/Assests/fav-logo.gif	/home/paresh/websites/mst/www.mscepune.in/Assests/fav-logo.gif	(from https://www.mscepune.in/)
00:38:46	819268/819268	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://mscepune.in/gcc/path/TET%20.pdf	/home/paresh/websites/mst/mscepune.in/gcc/path/TET%20.pdf	(from https://www.mscepune.in/)
00:38:46	68109/68109	URF---	200	untouched ('OK%20(cached)')	image/png		https://www.mscepune.in/Assests/smj.png	/home/paresh/websites/mst/www.mscepune.in/Assests/smj.png	(from https://www.mscepune.in/)
00:38:46	730/730	URF---	200	untouched ('OK%20(cached)')	image/gif		https://www.mscepune.in/Assests/blinking_new.gif	/home/paresh/websites/mst/www.mscepune.in/Assests/blinking_new.gif	(from https://www.mscepune.in/)
00:38:47	1602909/1602909	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://mscepune.in/gcc/path/TET%20result%20.pdf	/home/paresh/websites/mst/mscepune.in/gcc/path/TET%20result%20.pdf	(from https://www.mscepune.in/)
00:38:47	321804/321804	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://mscepune.in/gcc/path/MAHATET_24_%20ADVERTISEMENT.pdf	/home/paresh/websites/mst/mscepune.in/gcc/path/MAHATET_24_%20ADVERTISEMENT.pdf	(from https://www.mscepune.in/)
00:38:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:08:47%20GMT	https://www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-brands-400.ttf	/home/paresh/websites/mst/www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-brands-400.164.delayed	(from https://www.mscepune.in/fontawesome-free-6.2.1-web/css/all.css)
00:38:49	313142/313142	URF---	200	untouched ('OK%20(cached)')	application/pdf		http://www.mscepune.in/gcc/path/TAIT2022PDF.pdf	/home/paresh/websites/mst/www.mscepune.in/gcc/path/TAIT2022PDF.pdf	(from https://www.mscepune.in/)
00:39:19	3529692/3529692	---M--	200	added ('OK')	application/pdf	etag:%220d30f09863d91:0%22	http://www.mscepune.in/gcc/path/pn.pdf	/home/paresh/websites/mst/www.mscepune.in/gcc/path/pn.pdf	(from https://www.mscepune.in/)
00:39:19	65649724/65649724	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://mscepune.in/gcc/MAHHATET-2018_2.pdf	/home/paresh/websites/mst/mscepune.in/gcc/MAHHATET-2018_2.pdf	(from https://www.mscepune.in/)
00:39:19	447329/447329	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://www.mscepune.in/gcc/path/clusterhead30112023.pdf	/home/paresh/websites/mst/www.mscepune.in/gcc/path/clusterhead30112023.pdf	(from https://www.mscepune.in/)
00:39:19	1164277/1164277	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://www.mscepune.in/gcc/path/Document%20250.pdf	/home/paresh/websites/mst/www.mscepune.in/gcc/path/Document%20250.pdf	(from https://www.mscepune.in/)
00:39:19	238594238/238594238	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://mscepune.in/gcc/mahatet2019.pdf	/home/paresh/websites/mst/mscepune.in/gcc/mahatet2019.pdf	(from https://www.mscepune.in/)
00:39:19	13265495/13265495	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://www.mscepune.in/gcc/path/LipikJahirat.pdf	/home/paresh/websites/mst/www.mscepune.in/gcc/path/LipikJahirat.pdf	(from https://www.mscepune.in/)
00:39:20	7749395/7749395	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://www.mscepune.in/gcc/kp2023/KENDRAPRAMUKH%20EXAM%20ADVERTICEMENT.pdf	/home/paresh/websites/mst/www.mscepune.in/gcc/kp2023/KENDRAPRAMUKH%20EXAM%20ADVERTICEMENT.pdf	(from https://www.mscepune.in/)
00:39:20	394470/394470	URF---	200	untouched ('OK%20(cached)')	image/jpeg		http://www.mscepune.in/gcc/path/TAIT01.jpg	/home/paresh/websites/mst/www.mscepune.in/gcc/path/TAIT01.jpg	(from https://www.mscepune.in/)
00:39:20	3871994/3871994	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://mscepune.in/gcc/path/TAIT%20EXAM%202022%20Notification.pdf	/home/paresh/websites/mst/mscepune.in/gcc/path/TAIT%20EXAM%202022%20Notification.pdf	(from https://www.mscepune.in/)
00:41:27	3583/3583	U-----	200	untouched ('OK')	image/svg+xml	etag:%220d299876968d91:0%22	https://www.mscepune.in/Assests/latest-updates.svg	/home/paresh/websites/mst/www.mscepune.in/Assests/latest-updates.svg	(from https://www.mscepune.in/)
00:41:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:09:20%20GMT	https://www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-regular-400.woff2	/home/paresh/websites/mst/www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-regular-400.165.delayed	(from https://www.mscepune.in/fontawesome-free-6.2.1-web/css/all.css)
00:41:29	88817/88817	URF---	200	untouched ('OK%20(cached)')	image/jpeg		http://www.mscepune.in/GCC/path/Internet%20Lease%20Line.jpeg	/home/paresh/websites/mst/www.mscepune.in/GCC/path/Internet%20Lease%20Line.jpg	(from https://www.mscepune.in/)
00:41:53	329037/329037	URF---	200	untouched ('OK%20(cached)')	application/pdf		http://www.mscepune.in/GCC/path/requotation%2027.1.25.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/requotation%2027.1.25.pdf	(from https://www.mscepune.in/)
00:41:57	304013/304013	URF---	200	untouched ('OK%20(cached)')	application/pdf		http://www.mscepune.in/GCC/path/quotation%2014.1.25.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/quotation%2014.1.25.pdf	(from https://www.mscepune.in/)
00:41:59	1021570/1021570	URF---	200	untouched ('OK%20(cached)')	application/pdf		http://www.mscepune.in/GCC/path/quotation%2014.01.25%20(2).pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/quotation%2014.01.25%20(2).pdf	(from https://www.mscepune.in/)
00:42:01	608241/608241	URF---	200	untouched ('OK%20(cached)')	application/pdf		http://www.mscepune.in/GCC/path/quotation%2014.01.25.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/quotation%2014.01.25.pdf	(from https://www.mscepune.in/)
00:43:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:11:31%20GMT	https://www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-regular-400.ttf	/home/paresh/websites/mst/www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-regular-400.166.delayed	(from https://www.mscepune.in/fontawesome-free-6.2.1-web/css/all.css)
00:44:55	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:13:53%20GMT	https://www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-solid-900.woff2	/home/paresh/websites/mst/www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-solid-900.167.delayed	(from https://www.mscepune.in/fontawesome-free-6.2.1-web/css/all.css)
00:44:57	608842/608842	URF---	200	untouched ('OK%20(cached)')	application/pdf		http://www.mscepune.in/GCC/path/quotation12.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/quotation12.pdf	(from https://www.mscepune.in/)
00:45:22	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:14:59%20GMT	https://www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-solid-900.ttf	/home/paresh/websites/mst/www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-solid-900.168.delayed	(from https://www.mscepune.in/fontawesome-free-6.2.1-web/css/all.css)
00:45:23	1024720/1024720	---M--	200	added ('OK')	application/pdf	etag:%228353706bd751db1:0%22	http://www.mscepune.in/GCC/path/quotation11.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/quotation11.pdf	(from https://www.mscepune.in/)
00:45:49	3268184/3268184	---M--	200	added ('OK')	application/pdf	etag:%22e2abebb9665db1:0%22	http://www.mscepune.in/GCC/path/Scan_20250113_125056.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/Scan_20250113_125056.pdf	(from https://www.mscepune.in/)
00:46:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:15:25%20GMT	https://www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-v4compatibility.woff2	/home/paresh/websites/mst/www.mscepune.in/fontawesome-free-6.2.1-web/webfonts/fa-v4compatibility.169.delayed	(from https://www.mscepune.in/fontawesome-free-6.2.1-web/css/all.css)
00:46:03	3719034/3719034	U-----	200	untouched ('')	application/pdf	etag:%220ebe288574cdb1:0%22	http://www.mscepune.in/GCC/path/store/File%20Covers%2012122024.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/store/File%20Covers%2012122024.pdf	(from https://www.mscepune.in/)
00:46:27	3474683/3474683	U-----	200	untouched ('')	application/pdf	etag:%221f9d23762a4adb1:0%22	http://www.mscepune.in/GCC/path/Scan_20241209_150239.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/Scan_20241209_150239.pdf	(from https://www.mscepune.in/)
00:46:27	3621568/3621568	---M--	200	added ('OK')	application/pdf	etag:%22ffe8ca2c5663db1:0%22	http://www.mscepune.in/GCC/path/Scan_20250110_145126.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/Scan_20250110_145126.pdf	(from https://www.mscepune.in/)
00:46:29	3610765/3610765	U-----	200	untouched ('')	application/pdf	etag:%22834f1ee0d747db1:0%22	http://www.mscepune.in/GCC/path/Scan_20241206_172607.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/Scan_20241206_172607.pdf	(from https://www.mscepune.in/)
00:46:29	3722682/3722682	U-----	200	untouched ('')	application/pdf	etag:%22442139dcd47db1:0%22	http://www.mscepune.in/GCC/path/Scan_20241206_143845.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/Scan_20241206_143845.pdf	(from https://www.mscepune.in/)
00:46:29	3898427/3898427	U-----	200	untouched ('')	application/pdf	etag:%229b5f35173e46db1:0%22	http://www.mscepune.in/GCC/path/Scan_20241204_153401.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/Scan_20241204_153401.pdf	(from https://www.mscepune.in/)
00:46:31	3736955/3736955	U-----	200	untouched ('')	application/pdf	etag:%22327c2bba510db1:0%22	http://www.mscepune.in/GCC/path/Scan_20240926_162821.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/Scan_20240926_162821.pdf	(from https://www.mscepune.in/)
00:46:31	591895/591895	U-----	200	untouched ('')	application/pdf	etag:%22891d83b82ffda1:0%22	http://www.mscepune.in/GCC/path/quotation5.9.24.pdf	/home/paresh/websites/mst/www.mscepune.in/GCC/path/quotation5.9.24.pdf	(from https://www.mscepune.in/)
